"Game_Num","Week","Date","Time","Day","Home","Location","Away","Notes","Neutral"
"1","1","Sep 3, 2015","10:00 PM","Thu","(22) Arizona","","Texas-San Antonio","",0
"2","1","Sep 3, 2015","7:00 PM","Thu","Ball State","","Virginia Military Institute","",0
"3","1","Sep 3, 2015","7:30 PM","Thu","Connecticut","","Villanova","",0
"4","1","Sep 3, 2015","9:30 PM","Thu","Duke","@","Tulane","",0
"5","1","Sep 3, 2015","6:00 PM","Thu","Florida International","@","Central Florida","",0
"6","1","Sep 3, 2015","10:00 PM","Thu","Fresno State","","Abilene Christian","",0
"7","1","Sep 3, 2015","7:30 PM","Thu","(16) Georgia Tech","","Alcorn State","",0
"8","1","Sep 3, 2015","11:59 PM","Thu","Hawaii","","Colorado","",0
"9","1","Sep 3, 2015","10:00 PM","Thu","Nevada","","California-Davis","",0
"10","1","Sep 3, 2015","9:00 PM","Thu","Ohio","@","Idaho","",0
"11","1","Sep 3, 2015","7:00 PM","Thu","Oklahoma State","@","Central Michigan","",0
"12","1","Sep 3, 2015","10:00 PM","Thu","San Jose State","","New Hampshire","",0
"13","1","Sep 3, 2015","6:00 PM","Thu","South Carolina","","North Carolina","",0
"14","1","Sep 3, 2015","9:00 PM","Thu","(2) Texas Christian","@","Minnesota","",0
"15","1","Sep 3, 2015","8:30 PM","Thu","Utah","","Michigan","",0
"16","1","Sep 3, 2015","9:00 PM","Thu","Utah State","","Southern Utah","",0
"17","1","Sep 3, 2015","7:00 PM","Thu","Wake Forest","","Elon","",0
"18","1","Sep 3, 2015","8:00 PM","Thu","Western Kentucky","@","Vanderbilt","",0
"19","1","Sep 4, 2015","7:00 PM","Fri","(4) Baylor","@","Southern Methodist","",0
"20","1","Sep 4, 2015","10:15 PM","Fri","(23) Boise State","","Washington","",0
"21","1","Sep 4, 2015","3:30 PM","Fri","Charlotte","@","Georgia State","",0
"22","1","Sep 4, 2015","7:00 PM","Fri","Fordham","@","Army","",0
"23","1","Sep 4, 2015","9:00 PM","Fri","Kent State","@","Illinois","",0
"24","1","Sep 4, 2015","7:00 PM","Fri","(5) Michigan State","@","Western Michigan","",0
"25","1","Sep 4, 2015","8:00 PM","Fri","Oregon State","","Weber State","",0
"26","1","Sep 4, 2015","7:00 PM","Fri","Syracuse","","Rhode Island","",0
"27","1","Sep 5, 2015","3:30 PM","Sat","Air Force","","Morgan State","",0
"28","1","Sep 5, 2015","8:00 PM","Sat","(3) Alabama","","(20) Wisconsin","",0
"29","1","Sep 5, 2015","3:30 PM","Sat","Appalachian State","","Howard","",0
"30","1","Sep 5, 2015","3:30 PM","Sat","(18) Arkansas","","Texas-El Paso","",0
"31","1","Sep 5, 2015","3:30 PM","Sat","(6) Auburn","","Louisville","",0
"32","1","Sep 5, 2015","1:00 PM","Sat","Boston College","","Maine","",0
"33","1","Sep 5, 2015","3:30 PM","Sat","Brigham Young","@","Nebraska","",0
"34","1","Sep 5, 2015","3:30 PM","Sat","Buffalo","","Albany","",0
"35","1","Sep 5, 2015","5:00 PM","Sat","California","","Grambling State","",0
"36","1","Sep 5, 2015","7:00 PM","Sat","Cincinnati","","Alabama A&M","",0
"37","1","Sep 5, 2015","12:30 PM","Sat","(12) Clemson","","Wofford","",0
"38","1","Sep 5, 2015","4:00 PM","Sat","Colorado State","","Savannah State","",0
"39","1","Sep 5, 2015","6:00 PM","Sat","East Carolina","","Towson","",0
"40","1","Sep 5, 2015","7:30 PM","Sat","Florida","","New Mexico State","",0
"41","1","Sep 5, 2015","8:00 PM","Sat","(10) Florida State","","Texas State","",0
"42","1","Sep 5, 2015","12:00 PM","Sat","(9) Georgia","","Louisiana-Monroe","",0
"43","1","Sep 5, 2015","8:00 PM","Sat","Houston","","Tennessee Tech","",0
"44","1","Sep 5, 2015","2:00 PM","Sat","Illinois","","Kent State","",0
"45","1","Sep 5, 2015","4:00 PM","Sat","Indiana","","Southern Illinois","",0
"46","1","Sep 5, 2015","12:00 PM","Sat","Iowa","","Illinois State","",0
"47","1","Sep 5, 2015","8:00 PM","Sat","Iowa State","","Northern Iowa","",0
"48","1","Sep 5, 2015","7:10 PM","Sat","Kansas State","","South Dakota","",0
"49","1","Sep 5, 2015","7:00 PM","Sat","Kentucky","","Louisiana-Lafayette","",0
"50","1","Sep 5, 2015","7:00 PM","Sat","Louisiana Tech","","Southern","",0
"51","1","Sep 5, 2015","12:00 PM","Sat","Maryland","","Richmond","",0
"52","1","Sep 5, 2015","7:30 PM","Sat","McNeese State","@","(14) Louisiana State","",0
"53","1","Sep 5, 2015","7:00 PM","Sat","Memphis","","Missouri State","",0
"54","1","Sep 5, 2015","6:00 PM","Sat","Miami (FL)","","Bethune-Cookman","",0
"55","1","Sep 5, 2015","3:30 PM","Sat","Miami (OH)","","Presbyterian","",0
"56","1","Sep 5, 2015","7:00 PM","Sat","Middle Tennessee State","","Jackson State","",0
"57","1","Sep 5, 2015","12:00 PM","Sat","(17) Mississippi","","Tennessee-Martin","",0
"58","1","Sep 5, 2015","10:00 PM","Sat","Mississippi State","@","Southern Mississippi","",0
"59","1","Sep 5, 2015","4:00 PM","Sat","(24) Missouri","","Southeast Missouri State","",0
"60","1","Sep 5, 2015","12:00 PM","Sat","Navy","","Colgate","",0
"61","1","Sep 5, 2015","7:00 PM","Sat","New Mexico","","Mississippi Valley State","",0
"62","1","Sep 5, 2015","6:00 PM","Sat","North Carolina State","","Troy","",0
"63","1","Sep 5, 2015","4:00 PM","Sat","North Dakota","@","Wyoming","",0
"64","1","Sep 5, 2015","7:30 PM","Sat","Northern Illinois","","Nevada-Las Vegas","",0
"65","1","Sep 5, 2015","12:00 PM","Sat","Northwestern","","(21) Stanford","",0
"66","1","Sep 5, 2015","7:30 PM","Sat","(11) Notre Dame","","Texas","",0
"67","1","Sep 5, 2015","7:00 PM","Sat","(19) Oklahoma","","Akron","",0
"68","1","Sep 5, 2015","3:30 PM","Sat","Old Dominion","@","Eastern Michigan","",0
"69","1","Sep 5, 2015","8:00 PM","Sat","(7) Oregon","","Eastern Washington","",0
"70","1","Sep 5, 2015","1:00 PM","Sat","Pittsburgh","","Youngstown State","",0
"71","1","Sep 5, 2015","2:00 PM","Sat","Portland State","@","Washington State","",0
"72","1","Sep 5, 2015","3:30 PM","Sat","Rice","","Wagner","",0
"73","1","Sep 5, 2015","12:00 PM","Sat","Rutgers","","Norfolk State","",0
"74","1","Sep 5, 2015","8:00 PM","Sat","San Diego State","","San Diego","",0
"75","1","Sep 5, 2015","6:00 PM","Sat","South Alabama","","Gardner-Webb","",0
"76","1","Sep 5, 2015","12:00 PM","Sat","South Dakota State","@","Kansas","",0
"77","1","Sep 5, 2015","7:00 PM","Sat","South Florida","","Florida A&M","",0
"78","1","Sep 5, 2015","11:00 PM","Sat","(8) Southern California","","Arkansas State","",0
"79","1","Sep 5, 2015","3:30 PM","Sat","Temple","","Penn State","",0
"80","1","Sep 5, 2015","4:00 PM","Sat","(25) Tennessee","","Bowling Green State","",0
"81","1","Sep 5, 2015","7:00 PM","Sat","Texas A&M","","(15) Arizona State","",0
"82","1","Sep 5, 2015","3:30 PM","Sat","Texas Tech","","Sam Houston State","",0
"83","1","Sep 5, 2015","3:30 PM","Sat","Tulsa","","Florida Atlantic","",0
"84","1","Sep 5, 2015","3:30 PM","Sat","(13) UCLA","","Virginia","",0
"85","1","Sep 5, 2015","7:30 PM","Sat","West Virginia","","Georgia Southern","",0
"86","1","Sep 6, 2015","3:00 PM","Sun","Marshall","","Purdue","",0
"87","1","Sep 7, 2015","8:00 PM","Mon","(1) Ohio State","@","Virginia Tech","",0
"88","2","Sep 10, 2015","8:00 PM","Thu","Western Kentucky","","Louisiana Tech","",0
"89","2","Sep 11, 2015","8:00 PM","Fri","Miami (FL)","@","Florida Atlantic","",0
"90","2","Sep 11, 2015","9:00 PM","Fri","(24) Utah","","Utah State","",0
"91","2","Sep 12, 2015","10:15 PM","Sat","Air Force","","San Jose State","",0
"92","2","Sep 12, 2015","4:00 PM","Sat","(2) Alabama","","Middle Tennessee State","",0
"93","2","Sep 12, 2015","7:00 PM","Sat","(22) Arizona","@","Nevada","",0
"94","2","Sep 12, 2015","11:00 PM","Sat","Arizona State","","Cal Poly","",0
"95","2","Sep 12, 2015","12:00 PM","Sat","(6) Auburn","","Jacksonville State","",0
"96","2","Sep 12, 2015","7:30 PM","Sat","(4) Baylor","","Lamar","",0
"97","2","Sep 12, 2015","1:00 PM","Sat","Boston College","","Howard","",0
"98","2","Sep 12, 2015","12:00 PM","Sat","Bowling Green State","@","Maryland","",0
"99","2","Sep 12, 2015","10:15 PM","Sat","Brigham Young","","(20) Boise State","",0
"100","2","Sep 12, 2015","5:00 PM","Sat","California","","San Diego State","",0
"101","2","Sep 12, 2015","3:00 PM","Sat","Central Michigan","","Monmouth","",0
"102","2","Sep 12, 2015","12:00 PM","Sat","Charlotte","","Presbyterian","",0
"103","2","Sep 12, 2015","12:30 PM","Sat","(12) Clemson","","Appalachian State","",0
"104","2","Sep 12, 2015","2:00 PM","Sat","Colorado","","Massachusetts","",0
"105","2","Sep 12, 2015","12:00 PM","Sat","Connecticut","","Army","",0
"106","2","Sep 12, 2015","6:00 PM","Sat","Duke","","North Carolina Central","",0
"107","2","Sep 12, 2015","4:00 PM","Sat","Eastern Michigan","@","Wyoming","",0
"108","2","Sep 12, 2015","7:00 PM","Sat","Florida","","East Carolina","",0
"109","2","Sep 12, 2015","11:30 AM","Sat","(11) Florida State","","South Florida","",0
"110","2","Sep 12, 2015","3:30 PM","Sat","(10) Georgia","@","Vanderbilt","",0
"111","2","Sep 12, 2015","6:00 PM","Sat","Georgia Southern","","Western Michigan","",0
"112","2","Sep 12, 2015","8:00 PM","Sat","Georgia State","@","New Mexico State","",0
"113","2","Sep 12, 2015","3:30 PM","Sat","(15) Georgia Tech","","Tulane","",0
"114","2","Sep 12, 2015","12:00 PM","Sat","Houston","@","Louisville","",0
"115","2","Sep 12, 2015","12:00 PM","Sat","Illinois","","Western Illinois","",0
"116","2","Sep 12, 2015","8:00 PM","Sat","Indiana","","Florida International","",0
"117","2","Sep 12, 2015","4:45 PM","Sat","Iowa","@","Iowa State","",0
"118","2","Sep 12, 2015","12:00 PM","Sat","Kansas State","@","Texas-San Antonio","",0
"119","2","Sep 12, 2015","6:00 PM","Sat","Kent State","","Delaware State","",0
"120","2","Sep 12, 2015","7:30 PM","Sat","Kentucky","@","South Carolina","",0
"121","2","Sep 12, 2015","9:15 PM","Sat","(14) Louisiana State","@","(25) Mississippi State","",0
"122","2","Sep 12, 2015","7:00 PM","Sat","Louisiana-Lafayette","","Northwestern State","",0
"123","2","Sep 12, 2015","7:00 PM","Sat","Louisiana-Monroe","","Nicholls State","",0
"124","2","Sep 12, 2015","7:00 PM","Sat","Memphis","@","Kansas","",0
"125","2","Sep 12, 2015","12:00 PM","Sat","Michigan","","Oregon State","",0
"126","2","Sep 12, 2015","8:00 PM","Sat","(5) Michigan State","","(7) Oregon","",0
"127","2","Sep 12, 2015","3:30 PM","Sat","Minnesota","@","Colorado State","",0
"128","2","Sep 12, 2015","3:30 PM","Sat","(17) Mississippi","","Fresno State","",0
"129","2","Sep 12, 2015","7:00 PM","Sat","(21) Missouri","@","Arkansas State","",0
"130","2","Sep 12, 2015","8:00 PM","Sat","Nebraska","","South Alabama","",0
"131","2","Sep 12, 2015","6:00 PM","Sat","North Carolina","","North Carolina A&T","",0
"132","2","Sep 12, 2015","6:00 PM","Sat","North Carolina State","","Eastern Kentucky","",0
"133","2","Sep 12, 2015","3:30 PM","Sat","Northern Illinois","","Murray State","",0
"134","2","Sep 12, 2015","4:00 PM","Sat","Northwestern","","Eastern Illinois","",0
"135","2","Sep 12, 2015","3:30 PM","Sat","(9) Notre Dame","@","Virginia","",0
"136","2","Sep 12, 2015","7:00 PM","Sat","Ohio","","Marshall","",0
"137","2","Sep 12, 2015","3:30 PM","Sat","(1) Ohio State","","Hawaii","",0
"138","2","Sep 12, 2015","6:00 PM","Sat","(19) Oklahoma","@","(23) Tennessee","",0
"139","2","Sep 12, 2015","7:30 PM","Sat","Oklahoma State","","Central Arkansas","",0
"140","2","Sep 12, 2015","7:00 PM","Sat","Old Dominion","","Norfolk State","",0
"141","2","Sep 12, 2015","12:00 PM","Sat","Penn State","","Buffalo","",0
"142","2","Sep 12, 2015","6:00 PM","Sat","Pittsburgh","@","Akron","",0
"143","2","Sep 12, 2015","12:00 PM","Sat","Purdue","","Indiana State","",0
"144","2","Sep 12, 2015","8:00 PM","Sat","(8) Southern California","","Idaho","",0
"145","2","Sep 12, 2015","7:00 PM","Sat","Southern Methodist","","North Texas","",0
"146","2","Sep 12, 2015","3:30 PM","Sat","Southern Mississippi","","Austin Peay","",0
"147","2","Sep 12, 2015","10:30 PM","Sat","Stanford","","Central Florida","",0
"148","2","Sep 12, 2015","12:30 PM","Sat","Syracuse","","Wake Forest","",0
"149","2","Sep 12, 2015","8:00 PM","Sat","Temple","@","Cincinnati","",0
"150","2","Sep 12, 2015","8:00 PM","Sat","Texas","","Rice","",0
"151","2","Sep 12, 2015","7:00 PM","Sat","(16) Texas A&M","","Ball State","",0
"152","2","Sep 12, 2015","3:30 PM","Sat","(3) Texas Christian","","Stephen F. Austin","",0
"153","2","Sep 12, 2015","7:00 PM","Sat","Texas State","","Prairie View A&M","",0
"154","2","Sep 12, 2015","3:00 PM","Sat","Texas Tech","","Texas-El Paso","",0
"155","2","Sep 12, 2015","4:00 PM","Sat","Toledo","","(18) Arkansas","",0
"156","2","Sep 12, 2015","7:00 PM","Sat","Troy","","Charleston Southern","",0
"157","2","Sep 12, 2015","8:00 PM","Sat","Tulsa","@","New Mexico","",0
"158","2","Sep 12, 2015","10:30 PM","Sat","(13) UCLA","@","Nevada-Las Vegas","",0
"159","2","Sep 12, 2015","3:30 PM","Sat","Virginia Tech","","Furman","",0
"160","2","Sep 12, 2015","2:00 PM","Sat","Washington","","Sacramento State","",0
"161","2","Sep 12, 2015","3:30 PM","Sat","Washington State","@","Rutgers","",0
"162","2","Sep 12, 2015","3:00 PM","Sat","West Virginia","","Liberty","",0
"163","2","Sep 12, 2015","12:00 PM","Sat","Wisconsin","","Miami (OH)","",0
"164","3","Sep 17, 2015","7:30 PM","Thu","(11) Clemson","@","Louisville","",0
"165","3","Sep 18, 2015","10:00 PM","Fri","Arizona State","","New Mexico","",0
"166","3","Sep 18, 2015","9:00 PM","Fri","Boise State","","Idaho State","",0
"167","3","Sep 18, 2015","8:00 PM","Fri","(9) Florida State","@","Boston College","",0
"168","3","Sep 19, 2015","12:00 PM","Sat","Akron","","Savannah State","",0
"169","3","Sep 19, 2015","11:00 PM","Sat","(20) Arizona","","Northern Arizona","",0
"170","3","Sep 19, 2015","7:00 PM","Sat","Arkansas State","","Missouri State","",0
"171","3","Sep 19, 2015","3:00 PM","Sat","Ball State","@","Eastern Michigan","",0
"172","3","Sep 19, 2015","12:00 PM","Sat","Buffalo","@","Florida Atlantic","",0
"173","3","Sep 19, 2015","7:30 PM","Sat","California","@","Texas","",0
"174","3","Sep 19, 2015","3:30 PM","Sat","Cincinnati","@","Miami (OH)","",0
"175","3","Sep 19, 2015","7:00 PM","Sat","Colorado","","Colorado State","",0
"176","3","Sep 19, 2015","7:30 PM","Sat","Florida","@","Kentucky","",0
"177","3","Sep 19, 2015","6:00 PM","Sat","Florida International","","North Carolina Central","",0
"178","3","Sep 19, 2015","6:00 PM","Sat","Furman","@","Central Florida","",0
"179","3","Sep 19, 2015","6:00 PM","Sat","(7) Georgia","","South Carolina","",0
"180","3","Sep 19, 2015","6:00 PM","Sat","Georgia Southern","","Citadel","",0
"181","3","Sep 19, 2015","11:59 PM","Sat","Hawaii","","California-Davis","",0
"182","3","Sep 19, 2015","5:00 PM","Sat","Idaho","","Wofford","",0
"183","3","Sep 19, 2015","4:00 PM","Sat","Indiana","","Western Kentucky","",0
"184","3","Sep 19, 2015","8:00 PM","Sat","Iowa","","Pittsburgh","",0
"185","3","Sep 19, 2015","3:00 PM","Sat","Kansas State","","Louisiana Tech","",0
"186","3","Sep 19, 2015","3:30 PM","Sat","(13) Louisiana State","","(18) Auburn","",0
"187","3","Sep 19, 2015","3:30 PM","Sat","Marshall","","Norfolk State","",0
"188","3","Sep 19, 2015","12:00 PM","Sat","Maryland","","South Florida","",0
"189","3","Sep 19, 2015","3:00 PM","Sat","Memphis","@","Bowling Green State","",0
"190","3","Sep 19, 2015","3:30 PM","Sat","Miami (FL)","","Nebraska","",0
"191","3","Sep 19, 2015","12:00 PM","Sat","Michigan","","Nevada-Las Vegas","",0
"192","3","Sep 19, 2015","12:00 PM","Sat","(4) Michigan State","","Air Force","",0
"193","3","Sep 19, 2015","7:00 PM","Sat","Middle Tennessee State","","Charlotte","",0
"194","3","Sep 19, 2015","12:00 PM","Sat","Minnesota","","Kent State","",0
"195","3","Sep 19, 2015","9:15 PM","Sat","(15) Mississippi","@","(2) Alabama","",0
"196","3","Sep 19, 2015","4:00 PM","Sat","Mississippi State","","Northwestern State","",0
"197","3","Sep 19, 2015","12:00 PM","Sat","(22) Missouri","","Connecticut","",0
"198","3","Sep 19, 2015","3:30 PM","Sat","Navy","","East Carolina","",0
"199","3","Sep 19, 2015","12:00 PM","Sat","North Carolina","","Illinois","",0
"200","3","Sep 19, 2015","7:00 PM","Sat","North Carolina State","@","Old Dominion","",0
"201","3","Sep 19, 2015","12:30 PM","Sat","(23) Northwestern","@","Duke","",0
"202","3","Sep 19, 2015","3:30 PM","Sat","(8) Notre Dame","","(14) Georgia Tech","",0
"203","3","Sep 19, 2015","2:00 PM","Sat","Ohio","","Southeastern Louisiana","",0
"204","3","Sep 19, 2015","3:30 PM","Sat","(1) Ohio State","","Northern Illinois","",0
"205","3","Sep 19, 2015","12:00 PM","Sat","(16) Oklahoma","","Tulsa","",0
"206","3","Sep 19, 2015","3:30 PM","Sat","(25) Oklahoma State","","Texas-San Antonio","",0
"207","3","Sep 19, 2015","2:00 PM","Sat","(12) Oregon","","Georgia State","",0
"208","3","Sep 19, 2015","8:00 PM","Sat","Oregon State","","San Jose State","",0
"209","3","Sep 19, 2015","8:00 PM","Sat","Penn State","","Rutgers","",0
"210","3","Sep 19, 2015","2:30 PM","Sat","Rice","@","North Texas","",0
"211","3","Sep 19, 2015","8:00 PM","Sat","South Alabama","@","San Diego State","",0
"212","3","Sep 19, 2015","7:00 PM","Sat","Southern Mississippi","@","Texas State","",0
"213","3","Sep 19, 2015","8:00 PM","Sat","Stanford","@","(6) Southern California","",0
"214","3","Sep 19, 2015","12:30 PM","Sat","Syracuse","","Central Michigan","",0
"215","3","Sep 19, 2015","3:00 PM","Sat","Temple","@","Massachusetts","",0
"216","3","Sep 19, 2015","7:00 PM","Sat","Tennessee","","Western Carolina","",0
"217","3","Sep 19, 2015","12:00 PM","Sat","(17) Texas A&M","","Nevada","",0
"218","3","Sep 19, 2015","8:00 PM","Sat","(3) Texas Christian","","Southern Methodist","",0
"219","3","Sep 19, 2015","7:00 PM","Sat","Texas Tech","@","Arkansas","",0
"220","3","Sep 19, 2015","8:00 PM","Sat","Texas-El Paso","@","New Mexico State","",0
"221","3","Sep 19, 2015","8:00 PM","Sat","Toledo","","Iowa State","",0
"222","3","Sep 19, 2015","8:00 PM","Sat","Tulane","","Maine","",0
"223","3","Sep 19, 2015","10:30 PM","Sat","(10) UCLA","","(19) Brigham Young","",0
"224","3","Sep 19, 2015","10:30 PM","Sat","(21) Utah","@","Fresno State","",0
"225","3","Sep 19, 2015","4:00 PM","Sat","Vanderbilt","","Austin Peay","",0
"226","3","Sep 19, 2015","3:30 PM","Sat","Virginia","","William & Mary","",0
"227","3","Sep 19, 2015","3:30 PM","Sat","Virginia Tech","@","Purdue","",0
"228","3","Sep 19, 2015","12:00 PM","Sat","Wake Forest","@","Army","",0
"229","3","Sep 19, 2015","5:00 PM","Sat","Washington","","Utah State","",0
"230","3","Sep 19, 2015","8:30 PM","Sat","Washington State","","Wyoming","",0
"231","3","Sep 19, 2015","7:00 PM","Sat","Western Michigan","","Murray State","",0
"232","3","Sep 19, 2015","3:30 PM","Sat","(24) Wisconsin","","Troy","",0
"233","4","Sep 24, 2015","7:30 PM","Thu","Memphis","","Cincinnati","",0
"234","4","Sep 25, 2015","8:00 PM","Fri","Boise State","@","Virginia","",0
"235","4","Sep 25, 2015","10:00 PM","Fri","(21) Stanford","@","Oregon State","",0
"236","4","Sep 26, 2015","7:00 PM","Sat","Akron","@","Louisiana-Lafayette","",0
"237","4","Sep 26, 2015","4:00 PM","Sat","(12) Alabama","","Louisiana-Monroe","",0
"238","4","Sep 26, 2015","3:30 PM","Sat","Appalachian State","@","Old Dominion","",0
"239","4","Sep 26, 2015","6:00 PM","Sat","Army","@","Eastern Michigan","",0
"240","4","Sep 26, 2015","3:00 PM","Sat","(5) Baylor","","Rice","",0
"241","4","Sep 26, 2015","1:00 PM","Sat","Boston College","","Northern Illinois","",0
"242","4","Sep 26, 2015","12:00 PM","Sat","Bowling Green State","@","Purdue","",0
"243","4","Sep 26, 2015","5:00 PM","Sat","California","@","Washington","",0
"244","4","Sep 26, 2015","1:30 PM","Sat","Colorado","","Nicholls State","",0
"245","4","Sep 26, 2015","7:00 PM","Sat","Colorado State","@","Texas-San Antonio","",0
"246","4","Sep 26, 2015","12:00 PM","Sat","Duke","","(20) Georgia Tech","",0
"247","4","Sep 26, 2015","3:30 PM","Sat","East Carolina","","Virginia Tech","",0
"248","4","Sep 26, 2015","3:30 PM","Sat","Florida","","Tennessee","",0
"249","4","Sep 26, 2015","7:00 PM","Sat","Florida Atlantic","@","Charlotte","",0
"250","4","Sep 26, 2015","12:00 PM","Sat","(7) Georgia","","Southern","",0
"251","4","Sep 26, 2015","9:00 PM","Sat","Georgia Southern","@","Idaho","",0
"252","4","Sep 26, 2015","8:00 PM","Sat","Houston","","Texas State","",0
"253","4","Sep 26, 2015","4:00 PM","Sat","Illinois","","Middle Tennessee State","",0
"254","4","Sep 26, 2015","12:30 PM","Sat","Indiana","@","Wake Forest","",0
"255","4","Sep 26, 2015","3:30 PM","Sat","Iowa","","North Texas","",0
"256","4","Sep 26, 2015","7:00 PM","Sat","James Madison","@","Southern Methodist","",0
"257","4","Sep 26, 2015","7:30 PM","Sat","Kentucky","","(25) Missouri","",0
"258","4","Sep 26, 2015","12:00 PM","Sat","(8) Louisiana State","@","Syracuse","",0
"259","4","Sep 26, 2015","2:30 PM","Sat","Louisiana Tech","","Florida International","",0
"260","4","Sep 26, 2015","6:00 PM","Sat","Louisville","","Samford","",0
"261","4","Sep 26, 2015","3:30 PM","Sat","Marshall","@","Kent State","",0
"262","4","Sep 26, 2015","12:00 PM","Sat","Michigan","","(22) Brigham Young","",0
"263","4","Sep 26, 2015","12:00 PM","Sat","(2) Michigan State","","Central Michigan","",0
"264","4","Sep 26, 2015","3:30 PM","Sat","Minnesota","","Ohio","",0
"265","4","Sep 26, 2015","7:00 PM","Sat","(3) Mississippi","","Vanderbilt","",0
"266","4","Sep 26, 2015","7:30 PM","Sat","Mississippi State","@","Auburn","",0
"267","4","Sep 26, 2015","12:00 PM","Sat","Navy","@","Connecticut","",0
"268","4","Sep 26, 2015","12:00 PM","Sat","Nebraska","","Southern Mississippi","",0
"269","4","Sep 26, 2015","3:30 PM","Sat","Nevada","@","Buffalo","",0
"270","4","Sep 26, 2015","9:00 PM","Sat","Nevada-Las Vegas","","Idaho State","",0
"271","4","Sep 26, 2015","3:00 PM","Sat","New Mexico","@","Wyoming","",0
"272","4","Sep 26, 2015","12:30 PM","Sat","North Carolina","","Delaware","",0
"273","4","Sep 26, 2015","8:00 PM","Sat","North Carolina State","@","South Alabama","",0
"274","4","Sep 26, 2015","8:00 PM","Sat","(17) Northwestern","","Ball State","",0
"275","4","Sep 26, 2015","3:30 PM","Sat","(6) Notre Dame","","Massachusetts","",0
"276","4","Sep 26, 2015","3:30 PM","Sat","(1) Ohio State","","Western Michigan","",0
"277","4","Sep 26, 2015","3:30 PM","Sat","(24) Oklahoma State","@","Texas","",0
"278","4","Sep 26, 2015","3:30 PM","Sat","Penn State","","San Diego State","",0
"279","4","Sep 26, 2015","12:00 PM","Sat","Rutgers","","Kansas","",0
"280","4","Sep 26, 2015","10:30 PM","Sat","San Jose State","","Fresno State","",0
"281","4","Sep 26, 2015","12:00 PM","Sat","South Carolina","","Central Florida","",0
"282","4","Sep 26, 2015","10:30 PM","Sat","(19) Southern California","@","Arizona State","",0
"283","4","Sep 26, 2015","7:00 PM","Sat","(14) Texas A&M","","Arkansas","",0
"284","4","Sep 26, 2015","4:45 PM","Sat","(3) Texas Christian","@","Texas Tech","",0
"285","4","Sep 26, 2015","8:00 PM","Sat","Texas-El Paso","","Incarnate Word","",0
"286","4","Sep 26, 2015","7:00 PM","Sat","Toledo","","Arkansas State","",0
"287","4","Sep 26, 2015","8:00 PM","Sat","(9) UCLA","@","(16) Arizona","",0
"288","4","Sep 26, 2015","8:30 PM","Sat","(18) Utah","@","(13) Oregon","",0
"289","4","Sep 26, 2015","3:00 PM","Sat","West Virginia","","Maryland","",0
"290","4","Sep 26, 2015","3:30 PM","Sat","Western Kentucky","","Miami (OH)","",0
"291","4","Sep 26, 2015","8:00 PM","Sat","(22) Wisconsin","","Hawaii","",0
