"Game_Num","Week","Date","Time","Day","Home","Location","Away","Notes","Neutral"
"584","10","Nov 6, 2015","8:00 PM","Fri","Texas-El Paso","","Rice","",0
"585","10","Nov 7, 2015","3:30 PM","Sat","Air Force","","Army","",0
"586","10","Nov 7, 2015","12:00 PM","Sat","Akron","@","Massachusetts","",0
"587","10","Nov 7, 2015","8:00 PM","Sat","(7) Alabama","","(4) Louisiana State","",0
"588","10","Nov 7, 2015","3:30 PM","Sat","Arkansas","@","(19) Mississippi","",0
"589","10","Nov 7, 2015","7:30 PM","Sat","Auburn","@","(25) Texas A&M","",0
"590","10","Nov 7, 2015","3:30 PM","Sat","(3) Clemson","","(17) Florida State","",0
"591","10","Nov 7, 2015","3:00 PM","Sat","Colorado State","@","Wyoming","",0
"592","10","Nov 7, 2015","4:00 PM","Sat","Connecticut","@","Tulane","",0
"593","10","Nov 7, 2015","12:00 PM","Sat","(11) Florida","","Vanderbilt","",0
"594","10","Nov 7, 2015","12:00 PM","Sat","Florida International","","Charlotte","",0
"595","10","Nov 7, 2015","12:00 PM","Sat","Georgia","","Kentucky","",0
"596","10","Nov 7, 2015","3:30 PM","Sat","(18) Houston","","Cincinnati","",0
"597","10","Nov 7, 2015","12:00 PM","Sat","Illinois","@","Purdue","",0
"598","10","Nov 7, 2015","3:30 PM","Sat","(10) Iowa","@","Indiana","",0
"599","10","Nov 7, 2015","3:30 PM","Sat","Louisiana Tech","","North Texas","",0
"600","10","Nov 7, 2015","2:00 PM","Sat","Louisiana-Lafayette","@","Georgia State","",0
"601","10","Nov 7, 2015","12:30 PM","Sat","Louisville","","Syracuse","",0
"602","10","Nov 7, 2015","3:00 PM","Sat","Miami (FL)","","Virginia","",0
"603","10","Nov 7, 2015","2:30 PM","Sat","Miami (OH)","","Eastern Michigan","",0
"604","10","Nov 7, 2015","3:30 PM","Sat","(16) Michigan","","Rutgers","",0
"605","10","Nov 7, 2015","3:30 PM","Sat","Middle Tennessee State","","Marshall","",0
"606","10","Nov 7, 2015","7:00 PM","Sat","Navy","@","(15) Memphis","",0
"607","10","Nov 7, 2015","7:00 PM","Sat","Nebraska","","(6) Michigan State","",0
"608","10","Nov 7, 2015","6:00 PM","Sat","Nevada-Las Vegas","","Hawaii","",0
"609","10","Nov 7, 2015","3:30 PM","Sat","New Mexico","","Utah State","",0
"610","10","Nov 7, 2015","4:00 PM","Sat","New Mexico State","@","Texas State","",0
"611","10","Nov 7, 2015","12:00 PM","Sat","(21) North Carolina","","Duke","",0
"612","10","Nov 7, 2015","12:30 PM","Sat","North Carolina State","@","Boston College","",0
"613","10","Nov 7, 2015","12:00 PM","Sat","Northwestern","","Penn State","",0
"614","10","Nov 7, 2015","12:00 PM","Sat","(8) Notre Dame","@","Pittsburgh","",0
"615","10","Nov 7, 2015","8:00 PM","Sat","(1) Ohio State","","Minnesota","",0
"616","10","Nov 7, 2015","7:00 PM","Sat","(14) Oklahoma","","Iowa State","",0
"617","10","Nov 7, 2015","3:30 PM","Sat","(12) Oklahoma State","","(5) Texas Christian","",0
"618","10","Nov 7, 2015","7:00 PM","Sat","Old Dominion","@","Texas-San Antonio","",0
"619","10","Nov 7, 2015","10:30 PM","Sat","Oregon","","California","",0
"620","10","Nov 7, 2015","3:00 PM","Sat","South Alabama","","Idaho","",0
"621","10","Nov 7, 2015","7:30 PM","Sat","South Florida","@","East Carolina","",0
"622","10","Nov 7, 2015","10:30 PM","Sat","Southern California","","Arizona","",0
"623","10","Nov 7, 2015","1:00 PM","Sat","(9) Stanford","@","Colorado","",0
"624","10","Nov 7, 2015","4:00 PM","Sat","Tennessee","","South Carolina","",0
"625","10","Nov 7, 2015","8:00 PM","Sat","Texas","","Kansas","",0
"626","10","Nov 7, 2015","3:30 PM","Sat","Troy","","Louisiana-Monroe","",0
"627","10","Nov 7, 2015","12:00 PM","Sat","Tulsa","","Central Florida","",0
"628","10","Nov 7, 2015","4:30 PM","Sat","(22) UCLA","@","Oregon State","",0
"629","10","Nov 7, 2015","7:30 PM","Sat","(13) Utah","@","Washington","",0
"630","10","Nov 7, 2015","3:30 PM","Sat","Washington State","","Arizona State","",0
"631","10","Nov 7, 2015","12:00 PM","Sat","West Virginia","","Texas Tech","",0
"632","10","Nov 7, 2015","12:00 PM","Sat","Western Kentucky","","Florida Atlantic","",0
"633","10","Nov 7, 2015","3:30 PM","Sat","Wisconsin","@","Maryland","",0
"634","11","Nov 10, 2015","8:00 PM","Tue","Ohio","","Kent State","",0
"635","11","Nov 10, 2015","8:00 PM","Tue","Toledo","@","Central Michigan","",0
"636","11","Nov 11, 2015","8:00 PM","Wed","Bowling Green State","@","Western Michigan","",0
"637","11","Nov 11, 2015","8:00 PM","Wed","Northern Illinois","@","Buffalo","",0
"638","11","Nov 12, 2015","7:30 PM","Thu","South Alabama","","Louisiana-Lafayette","",0
"639","11","Nov 12, 2015","7:30 PM","Thu","Virginia Tech","@","Georgia Tech","",0
"640","11","Nov 13, 2015","9:00 PM","Fri","Southern California","@","Colorado","",0
"641","11","Nov 14, 2015","2:00 PM","Sat","Air Force","","Utah State","",0
"642","11","Nov 14, 2015","12:00 PM","Sat","Akron","@","Miami (OH)","",0
"643","11","Nov 14, 2015","3:30 PM","Sat","(3) Alabama","@","(20) Mississippi State","",0
"644","11","Nov 14, 2015","5:00 PM","Sat","Appalachian State","@","Idaho","",0
"645","11","Nov 14, 2015","10:00 PM","Sat","Arizona","","(10) Utah","",0
"646","11","Nov 14, 2015","3:00 PM","Sat","Arizona State","","Washington","",0
"647","11","Nov 14, 2015","7:15 PM","Sat","Arkansas","@","(9) Louisiana State","",0
"648","11","Nov 14, 2015","3:00 PM","Sat","Arkansas State","@","Louisiana-Monroe","",0
"649","11","Nov 14, 2015","10:30 PM","Sat","California","","Oregon State","",0
"650","11","Nov 14, 2015","7:30 PM","Sat","Cincinnati","","Tulsa","",0
"651","11","Nov 14, 2015","3:30 PM","Sat","(1) Clemson","@","Syracuse","",0
"652","11","Nov 14, 2015","7:00 PM","Sat","Colorado State","","Nevada-Las Vegas","",0
"653","11","Nov 14, 2015","12:00 PM","Sat","(11) Florida","@","South Carolina","",0
"654","11","Nov 14, 2015","12:30 PM","Sat","(19) Florida State","","North Carolina State","",0
"655","11","Nov 14, 2015","11:00 PM","Sat","Fresno State","@","Hawaii","",0
"656","11","Nov 14, 2015","12:00 PM","Sat","Georgia","@","Auburn","",0
"657","11","Nov 14, 2015","3:30 PM","Sat","Georgia Southern","@","Troy","",0
"658","11","Nov 14, 2015","4:00 PM","Sat","Georgia State","@","Texas State","",0
"659","11","Nov 14, 2015","7:00 PM","Sat","(16) Houston","","(25) Memphis","",0
"660","11","Nov 14, 2015","8:00 PM","Sat","(8) Iowa","","Minnesota","",0
"661","11","Nov 14, 2015","12:30 PM","Sat","Louisville","","Virginia","",0
"662","11","Nov 14, 2015","3:30 PM","Sat","Marshall","","Florida International","",0
"663","11","Nov 14, 2015","3:00 PM","Sat","Massachusetts","@","Eastern Michigan","",0
"664","11","Nov 14, 2015","3:30 PM","Sat","(15) Michigan","@","Indiana","",0
"665","11","Nov 14, 2015","12:00 PM","Sat","(14) Michigan State","","Maryland","",0
"666","11","Nov 14, 2015","12:00 PM","Sat","Middle Tennessee State","@","Florida Atlantic","",0
"667","11","Nov 14, 2015","7:30 PM","Sat","Missouri","","Brigham Young","",0
"668","11","Nov 14, 2015","3:30 PM","Sat","(22) Navy","","Southern Methodist","",0
"669","11","Nov 14, 2015","3:30 PM","Sat","Nebraska","@","Rutgers","",0
"670","11","Nov 14, 2015","4:00 PM","Sat","Nevada","","San Jose State","",0
"671","11","Nov 14, 2015","10:15 PM","Sat","New Mexico","@","Boise State","",0
"672","11","Nov 14, 2015","3:30 PM","Sat","(17) North Carolina","","Miami (FL)","",0
"673","11","Nov 14, 2015","12:00 PM","Sat","(24) Northwestern","","Purdue","",0
"674","11","Nov 14, 2015","3:30 PM","Sat","(6) Notre Dame","","Wake Forest","",0
"675","11","Nov 14, 2015","12:00 PM","Sat","(2) Ohio State","@","Illinois","",0
"676","11","Nov 14, 2015","8:00 PM","Sat","(12) Oklahoma","@","(4) Baylor","",0
"677","11","Nov 14, 2015","3:30 PM","Sat","(5) Oklahoma State","@","Iowa State","",0
"678","11","Nov 14, 2015","12:00 PM","Sat","Old Dominion","","Texas-El Paso","",0
"679","11","Nov 14, 2015","7:30 PM","Sat","Oregon","@","(7) Stanford","",0
"680","11","Nov 14, 2015","12:00 PM","Sat","Pittsburgh","@","Duke","",0
"681","11","Nov 14, 2015","10:30 PM","Sat","San Diego State","","Wyoming","",0
"682","11","Nov 14, 2015","7:00 PM","Sat","South Florida","","(21) Temple","",0
"683","11","Nov 14, 2015","3:30 PM","Sat","Southern Mississippi","@","Rice","",0
"684","11","Nov 14, 2015","12:00 PM","Sat","Tennessee","","North Texas","",0
"685","11","Nov 14, 2015","7:00 PM","Sat","Texas A&M","","Western Carolina","",0
"686","11","Nov 14, 2015","12:00 PM","Sat","(13) Texas Christian","","Kansas","",0
"687","11","Nov 14, 2015","3:30 PM","Sat","Texas Tech","","Kansas State","",0
"688","11","Nov 14, 2015","2:00 PM","Sat","Texas-San Antonio","@","Charlotte","",0
"689","11","Nov 14, 2015","12:00 PM","Sat","Tulane","@","Army","",0
"690","11","Nov 14, 2015","4:00 PM","Sat","Vanderbilt","","Kentucky","",0
"691","11","Nov 14, 2015","10:45 PM","Sat","Washington State","@","(18) UCLA","",0
"692","11","Nov 14, 2015","12:00 PM","Sat","West Virginia","","Texas","",0
"693","12","Nov 17, 2015","7:00 PM","Tue","Ohio","","Ball State","",0
"694","12","Nov 17, 2015","6:00 PM","Tue","Toledo","@","Bowling Green State","",0
"695","12","Nov 18, 2015","8:00 PM","Wed","Central Michigan","@","Kent State","",0
"696","12","Nov 18, 2015","8:00 PM","Wed","Northern Illinois","","Western Michigan","",0
"697","12","Nov 19, 2015","7:30 PM","Thu","East Carolina","@","Central Florida","",0
"698","12","Nov 19, 2015","9:30 PM","Thu","Texas State","","Louisiana-Monroe","",0
"699","12","Nov 20, 2015","9:30 PM","Fri","Air Force","@","Boise State","",0
"700","12","Nov 20, 2015","8:00 PM","Fri","South Florida","","Cincinnati","",0
"701","12","Nov 21, 2015","3:30 PM","Sat","Akron","","Buffalo","",0
"702","12","Nov 21, 2015","4:00 PM","Sat","(3) Alabama","","Charleston Southern","",0
"703","12","Nov 21, 2015","3:30 PM","Sat","Arizona State","","Arizona","",0
"704","12","Nov 21, 2015","4:00 PM","Sat","Auburn","","Idaho","",0
"705","12","Nov 21, 2015","7:30 PM","Sat","(10) Baylor","@","(4) Oklahoma State","",0
"706","12","Nov 21, 2015","3:00 PM","Sat","Brigham Young","","Fresno State","",0
"707","12","Nov 21, 2015","12:00 PM","Sat","Citadel","@","South Carolina","",0
"708","12","Nov 21, 2015","3:30 PM","Sat","(1) Clemson","","Wake Forest","",0
"709","12","Nov 21, 2015","5:30 PM","Sat","Colorado State","@","New Mexico","",0
"710","12","Nov 21, 2015","3:30 PM","Sat","Connecticut","","(13) Houston","",0
"711","12","Nov 21, 2015","12:00 PM","Sat","(8) Florida","","Florida Atlantic","",0
"712","12","Nov 21, 2015","3:00 PM","Sat","(16) Florida State","","Chattanooga","",0
"713","12","Nov 21, 2015","7:00 PM","Sat","Georgia","","Georgia Southern","",0
"714","12","Nov 21, 2015","2:00 PM","Sat","Georgia State","","South Alabama","",0
"715","12","Nov 21, 2015","12:00 PM","Sat","Indiana","@","Maryland","",0
"716","12","Nov 21, 2015","12:00 PM","Sat","(6) Iowa","","Purdue","",0
"717","12","Nov 21, 2015","12:00 PM","Sat","Kansas State","","Iowa State","",0
"718","12","Nov 21, 2015","7:30 PM","Sat","Kentucky","","Charlotte","",0
"719","12","Nov 21, 2015","3:30 PM","Sat","Louisiana Tech","@","Texas-El Paso","",0
"720","12","Nov 21, 2015","12:30 PM","Sat","Miami (FL)","","Georgia Tech","",0
"721","12","Nov 21, 2015","1:00 PM","Sat","Miami (OH)","@","Massachusetts","",0
"722","12","Nov 21, 2015","12:00 PM","Sat","(14) Michigan","@","Penn State","",0
"723","12","Nov 21, 2015","3:30 PM","Sat","(9) Michigan State","@","(2) Ohio State","",0
"724","12","Nov 21, 2015","12:00 PM","Sat","Middle Tennessee State","","North Texas","",0
"725","12","Nov 21, 2015","12:00 PM","Sat","Minnesota","","Illinois","",0
"726","12","Nov 21, 2015","3:30 PM","Sat","(25) Mississippi","","(17) Louisiana State","",0
"727","12","Nov 21, 2015","7:00 PM","Sat","Mississippi State","@","Arkansas","",0
"728","12","Nov 21, 2015","7:00 PM","Sat","(19) Navy","@","Tulsa","",0
"729","12","Nov 21, 2015","5:00 PM","Sat","New Mexico State","@","Louisiana-Lafayette","",0
"730","12","Nov 21, 2015","12:00 PM","Sat","(12) North Carolina","@","Virginia Tech","",0
"731","12","Nov 21, 2015","12:30 PM","Sat","North Carolina State","","Syracuse","",0
"732","12","Nov 21, 2015","3:30 PM","Sat","(20) Northwestern","@","(21) Wisconsin","",0
"733","12","Nov 21, 2015","7:30 PM","Sat","(5) Notre Dame","","Boston College","",0
"734","12","Nov 21, 2015","8:00 PM","Sat","(7) Oklahoma","","(11) Texas Christian","",0
"735","12","Nov 21, 2015","3:30 PM","Sat","(23) Oregon","","(22) Southern California","",0
"736","12","Nov 21, 2015","3:45 PM","Sat","Pittsburgh","","Louisville","",0
"737","12","Nov 21, 2015","12:00 PM","Sat","Rutgers","@","Army","",0
"738","12","Nov 21, 2015","10:30 PM","Sat","San Diego State","@","Nevada-Las Vegas","",0
"739","12","Nov 21, 2015","11:00 PM","Sat","San Jose State","@","Hawaii","",0
"740","12","Nov 21, 2015","8:00 PM","Sat","Southern Methodist","","Tulane","",0
"741","12","Nov 21, 2015","3:30 PM","Sat","Southern Mississippi","","Old Dominion","",0
"742","12","Nov 21, 2015","10:30 PM","Sat","(15) Stanford","","California","",0
"743","12","Nov 21, 2015","12:00 PM","Sat","Temple","","Memphis","",0
"744","12","Nov 21, 2015","7:15 PM","Sat","Tennessee","@","Missouri","",0
"745","12","Nov 21, 2015","7:30 PM","Sat","Texas A&M","@","Vanderbilt","",0
"746","12","Nov 21, 2015","7:00 PM","Sat","Texas-San Antonio","","Rice","",0
"747","12","Nov 21, 2015","3:30 PM","Sat","UCLA","@","(18) Utah","",0
"748","12","Nov 21, 2015","3:30 PM","Sat","Utah State","","Nevada","",0
"749","12","Nov 21, 2015","3:30 PM","Sat","Virginia","","Duke","",0
"750","12","Nov 21, 2015","6:00 PM","Sat","Washington","@","Oregon State","",0
"751","12","Nov 21, 2015","10:45 PM","Sat","(24) Washington State","","Colorado","",0
"752","12","Nov 21, 2015","12:00 PM","Sat","West Virginia","@","Kansas","",0
"753","12","Nov 21, 2015","2:30 PM","Sat","Western Kentucky","@","Florida International","",0
"754","13","Nov 24, 2015","7:00 PM","Tue","Bowling Green State","@","Ball State","",0
"755","13","Nov 24, 2015","7:30 PM","Tue","Ohio","@","Northern Illinois","",0
"756","13","Nov 26, 2015","7:30 PM","Thu","Texas Tech","@","Texas","",0
"757","13","Nov 27, 2015","12:00 PM","Fri","Akron","","Kent State","",0
"758","13","Nov 27, 2015","2:30 PM","Fri","Arkansas","","Missouri","",0
"759","13","Nov 27, 2015","3:30 PM","Fri","Boise State","@","San Jose State","",0
"760","13","Nov 27, 2015","1:00 PM","Fri","Central Michigan","","Eastern Michigan","",0
"761","13","Nov 27, 2015","2:00 PM","Fri","Georgia State","","Troy","",0
"762","13","Nov 27, 2015","12:00 PM","Fri","(21) Houston","","(16) Navy","",0
"763","13","Nov 27, 2015","3:30 PM","Fri","(3) Iowa","@","Nebraska","",0
"764","13","Nov 27, 2015","4:30 PM","Fri","Massachusetts","@","Buffalo","",0
"765","13","Nov 27, 2015","12:00 PM","Fri","Miami (FL)","@","Pittsburgh","",0
"766","13","Nov 27, 2015","4:00 PM","Fri","(18) Oregon","","Oregon State","",0
"767","13","Nov 27, 2015","","Fri","South Florida","@","Central Florida","",0
"768","13","Nov 27, 2015","7:30 PM","Fri","(15) Texas Christian","","(7) Baylor","",0
"769","13","Nov 27, 2015","8:00 PM","Fri","Tulsa","@","Tulane","",0
"770","13","Nov 27, 2015","3:30 PM","Fri","Washington","","(20) Washington State","",0
"771","13","Nov 27, 2015","12:00 PM","Fri","Western Kentucky","","Marshall","",0
"772","13","Nov 27, 2015","12:00 PM","Fri","Western Michigan","@","(24) Toledo","",0
"773","13","Nov 28, 2015","3:30 PM","Sat","(2) Alabama","@","Auburn","",0
"774","13","Nov 28, 2015","2:00 PM","Sat","Appalachian State","","Louisiana-Lafayette","",0
"775","13","Nov 28, 2015","4:00 PM","Sat","Arkansas State","@","New Mexico State","",0
"776","13","Nov 28, 2015","3:30 PM","Sat","Brigham Young","@","Utah State","",0
"777","13","Nov 28, 2015","10:00 PM","Sat","California","","Arizona State","",0
"778","13","Nov 28, 2015","12:00 PM","Sat","Cincinnati","@","East Carolina","",0
"779","13","Nov 28, 2015","12:00 PM","Sat","(1) Clemson","@","South Carolina","",0
"780","13","Nov 28, 2015","9:00 PM","Sat","Colorado State","@","Fresno State","",0
"781","13","Nov 28, 2015","12:30 PM","Sat","Duke","@","Wake Forest","",0
"782","13","Nov 28, 2015","12:00 PM","Sat","Florida Atlantic","@","Old Dominion","",0
"783","13","Nov 28, 2015","7:30 PM","Sat","(14) Florida State","@","(10) Florida","",0
"784","13","Nov 28, 2015","12:00 PM","Sat","Georgia","@","Georgia Tech","",0
"785","13","Nov 28, 2015","2:00 PM","Sat","Georgia Southern","","South Alabama","",0
"786","13","Nov 28, 2015","11:00 PM","Sat","Hawaii","","Louisiana-Monroe","",0
"787","13","Nov 28, 2015","5:00 PM","Sat","Idaho","","Texas State","",0
"788","13","Nov 28, 2015","12:00 PM","Sat","Indiana","@","Purdue","",0
"789","13","Nov 28, 2015","4:00 PM","Sat","Kansas State","@","Kansas","",0
"790","13","Nov 28, 2015","7:30 PM","Sat","Louisiana State","","Texas A&M","",0
"791","13","Nov 28, 2015","12:00 PM","Sat","Louisville","@","Kentucky","",0
"792","13","Nov 28, 2015","12:00 PM","Sat","Maryland","@","Rutgers","",0
"793","13","Nov 28, 2015","12:00 PM","Sat","Memphis","","Southern Methodist","",0
"794","13","Nov 28, 2015","3:30 PM","Sat","(6) Michigan State","","Penn State","",0
"795","13","Nov 28, 2015","2:30 PM","Sat","Middle Tennessee State","@","Texas-San Antonio","",0
"796","13","Nov 28, 2015","7:15 PM","Sat","(19) Mississippi","@","(23) Mississippi State","",0
"797","13","Nov 28, 2015","10:15 PM","Sat","New Mexico","","Air Force","",0
"798","13","Nov 28, 2015","3:30 PM","Sat","(11) North Carolina","@","North Carolina State","",0
"799","13","Nov 28, 2015","3:30 PM","Sat","(17) Northwestern","","Illinois","",0
"800","13","Nov 28, 2015","12:00 PM","Sat","(8) Ohio State","@","(12) Michigan","",0
"801","13","Nov 28, 2015","8:00 PM","Sat","(5) Oklahoma","@","(9) Oklahoma State","",0
"802","13","Nov 28, 2015","3:30 PM","Sat","Rice","","Charlotte","",0
"803","13","Nov 28, 2015","10:45 PM","Sat","San Diego State","","Nevada","",0
"804","13","Nov 28, 2015","3:30 PM","Sat","Southern California","","(22) UCLA","",0
"805","13","Nov 28, 2015","12:00 PM","Sat","Southern Mississippi","@","Louisiana Tech","",0
"806","13","Nov 28, 2015","7:30 PM","Sat","(13) Stanford","","(4) Notre Dame","",0
"807","13","Nov 28, 2015","12:30 PM","Sat","Syracuse","","Boston College","",0
"808","13","Nov 28, 2015","7:00 PM","Sat","(25) Temple","","Connecticut","",0
"809","13","Nov 28, 2015","4:00 PM","Sat","Tennessee","","Vanderbilt","",0
"810","13","Nov 28, 2015","3:30 PM","Sat","Texas-El Paso","@","North Texas","",0
"811","13","Nov 28, 2015","2:30 PM","Sat","Utah","","Colorado","",0
"812","13","Nov 28, 2015","12:00 PM","Sat","Virginia Tech","@","Virginia","",0
"813","13","Nov 28, 2015","12:00 PM","Sat","West Virginia","","Iowa State","",0
"814","13","Nov 28, 2015","3:30 PM","Sat","Wisconsin","@","Minnesota","",0
"815","13","Nov 28, 2015","2:00 PM","Sat","Wyoming","","Nevada-Las Vegas","",0
"816","14","Dec 4, 2015","8:00 PM","Fri","Bowling Green State","","Northern Illinois","",0
"817","14","Dec 5, 2015","4:00 PM","Sat","(2) Alabama","","(18) Florida","",0
"818","14","Dec 5, 2015","7:30 PM","Sat","Appalachian State","@","South Alabama","",0
"819","14","Dec 5, 2015","3:00 PM","Sat","Arkansas State","","Texas State","",0
"820","14","Dec 5, 2015","8:00 PM","Sat","(1) Clemson","","(8) North Carolina","",0
"821","14","Dec 5, 2015","2:00 PM","Sat","Georgia State","@","Georgia Southern","",0
"822","14","Dec 5, 2015","12:00 PM","Sat","(17) Houston","","(20) Temple","",0
"823","14","Dec 5, 2015","4:30 PM","Sat","Kansas State","","West Virginia","",0
"824","14","Dec 5, 2015","3:00 PM","Sat","Louisiana-Monroe","","New Mexico State","",0
"825","14","Dec 5, 2015","8:00 PM","Sat","(5) Michigan State","","(4) Iowa","",0
"826","14","Dec 5, 2015","7:30 PM","Sat","San Diego State","","Air Force","",0
"827","14","Dec 5, 2015","7:45 PM","Sat","(7) Stanford","","(24) Southern California","",0
"828","14","Dec 5, 2015","12:00 PM","Sat","Texas","@","(12) Baylor","",0
"829","14","Dec 5, 2015","5:00 PM","Sat","Troy","@","Louisiana-Lafayette","",0
"830","14","Dec 5, 2015","12:00 PM","Sat","Western Kentucky","","Southern Mississippi","",0
"831","15","Dec 12, 2015","3:00 PM","Sat","(21) Navy","","Army","",0
"832","16","Dec 19, 2015","5:30 PM","Sat","Appalachian State","","Ohio","",0
"833","16","Dec 19, 2015","2:00 PM","Sat","Arizona","","New Mexico","",0
"834","16","Dec 19, 2015","9:00 PM","Sat","Louisiana Tech","","Arkansas State","",0
"835","16","Dec 19, 2015","7:00 PM","Sat","San Jose State","","Georgia State","",0
"836","16","Dec 19, 2015","3:30 PM","Sat","(20) Utah","","Brigham Young","",0
"837","16","Dec 21, 2015","2:30 PM","Mon","(25) Western Kentucky","","South Florida","",0
"838","17","Dec 22, 2015","3:30 PM","Tue","Akron","","Utah State","",0
"839","17","Dec 22, 2015","7:00 PM","Tue","Toledo","","(24) Temple","",0
"840","17","Dec 23, 2015","4:30 PM","Wed","Boise State","","Northern Illinois","",0
"841","17","Dec 23, 2015","8:00 PM","Wed","Georgia Southern","","Bowling Green State","",0
"842","17","Dec 24, 2015","8:00 PM","Thu","San Diego State","","Cincinnati","",0
"843","17","Dec 24, 2015","12:00 PM","Thu","Western Michigan","","Middle Tennessee State","",0
"844","17","Dec 26, 2015","3:30 PM","Sat","Duke","","Indiana","",0
"845","17","Dec 26, 2015","11:00 AM","Sat","Marshall","","Connecticut","",0
"846","17","Dec 26, 2015","9:15 PM","Sat","Nebraska","","UCLA","",0
"847","17","Dec 26, 2015","5:45 PM","Sat","Virginia Tech","","Tulsa","",0
"848","17","Dec 26, 2015","2:20 PM","Sat","Washington","","Southern Mississippi","",0
"849","17","Dec 26, 2015","2:00 PM","Sat","Washington State","","Miami (FL)","",0
"850","17","Dec 28, 2015","5:00 PM","Mon","Minnesota","","Central Michigan","",0
"851","17","Dec 28, 2015","2:30 PM","Mon","(21) Navy","","Pittsburgh","",0
"852","18","Dec 29, 2015","5:30 PM","Tue","(18) Baylor","","(10) North Carolina","",0
"853","18","Dec 29, 2015","2:00 PM","Tue","California","","Air Force","",0
"854","18","Dec 29, 2015","9:00 PM","Tue","(22) Louisiana State","","Texas Tech","",0
"855","18","Dec 29, 2015","7:30 PM","Tue","Nevada","","Colorado State","",0
"856","18","Dec 30, 2015","12:00 PM","Wed","Auburn","","Memphis","",0
"857","18","Dec 30, 2015","7:00 PM","Wed","Louisville","","Texas A&M","",0
"858","18","Dec 30, 2015","3:30 PM","Wed","Mississippi State","","North Carolina State","",0
"859","18","Dec 30, 2015","10:30 PM","Wed","(23) Wisconsin","","Southern California","",0
"860","18","Dec 31, 2015","8:00 PM","Thu","(2) Alabama","","(3) Michigan State","",0
"861","18","Dec 31, 2015","4:00 PM","Thu","(1) Clemson","","(4) Oklahoma","",0
"862","18","Dec 31, 2015","12:00 PM","Thu","(14) Houston","","(9) Florida State","",0
"863","18","Jan 1, 2016","1:00 PM","Fri","(17) Michigan","","(19) Florida","",0
"864","18","Jan 1, 2016","8:30 PM","Fri","(16) Mississippi","","(13) Oklahoma State","",0
"865","18","Jan 1, 2016","1:00 PM","Fri","(7) Ohio State","","(8) Notre Dame","",0
"866","18","Jan 1, 2016","5:00 PM","Fri","(5) Stanford","","(6) Iowa","",0
"867","18","Jan 1, 2016","12:00 PM","Fri","Tennessee","","(12) Northwestern","",0
"868","18","Jan 2, 2016","3:20 PM","Sat","Arkansas","","Kansas State","",0
"869","18","Jan 2, 2016","12:00 PM","Sat","Georgia","","Penn State","",0
"870","18","Jan 2, 2016","6:45 PM","Sat","(11) Texas Christian","","(15) Oregon","",0
"871","18","Jan 2, 2016","10:15 PM","Sat","West Virginia","","Arizona State","",0
"872","19","Jan 11, 2016","8:30 PM","Mon","(2) Alabama","","(1) Clemson","",0
